sheet,cell,row,column,author,note_text
Inputs,F17,17,F,Codex,"AMZN Q4 25 — Long-term customer commitments, primarily AWS
Value: $244.000B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/amzn-20251231.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $244B as of December 31, 2025.
Local source: 01_sources/company_filings/amazon/Amazon_2026-02-06_10-K_amzn-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H17,17,H,Codex,"AMZN Q4 25 — quarterly capex
Value: $39.522B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/amzn-20251231.htm
Evidence: Quarter capex = $131.819B FY2025 less $92.297B first nine months = $39.522B.
Local source: 01_sources/company_filings/amazon/Amazon_2026-02-06_10-K_amzn-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J17,17,J,Codex,"AMZN Q4 25 — Long-term customer commitments, primarily AWS
Value: $244.000B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/amzn-20251231.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $244B as of December 31, 2025.
Local source: 01_sources/company_filings/amazon/Amazon_2026-02-06_10-K_amzn-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K17,17,K,Codex,"AMZN Q4 25 — quarterly capex
Value: $39.522B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000004/amzn-20251231.htm
Evidence: Quarter capex = $131.819B FY2025 less $92.297B first nine months = $39.522B.
Local source: 01_sources/company_filings/amazon/Amazon_2026-02-06_10-K_amzn-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F18,18,F,Codex,"AMZN Q1 26 — Long-term customer commitments, primarily AWS
Value: $364.000B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000014/amzn-20260331.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $364B as of March 31, 2026—not $464B as shown in the supplied snapshot. Weighted-average remaining life was 5.5 years.
Local source: 01_sources/company_filings/amazon/Amazon_2026-04-30_10-Q_amzn-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H18,18,H,Codex,"AMZN Q1 26 — quarterly capex
Value: $44.203B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000014/amzn-20260331.htm
Evidence: SEC XBRL PaymentsToAcquireProductiveAssets was $44.203B. Amazon's narrative cash-capex measure was $43.2B; this model uses the standardized XBRL series consistently across quarters.
Local source: 01_sources/company_filings/amazon/Amazon_2026-04-30_10-Q_amzn-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J18,18,J,Codex,"AMZN Q1 26 — Long-term customer commitments, primarily AWS
Value: $364.000B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000014/amzn-20260331.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $364B as of March 31, 2026—not $464B as shown in the supplied snapshot. Weighted-average remaining life was 5.5 years.
Local source: 01_sources/company_filings/amazon/Amazon_2026-04-30_10-Q_amzn-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K18,18,K,Codex,"AMZN Q1 26 — quarterly capex
Value: $44.203B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000014/amzn-20260331.htm
Evidence: SEC XBRL PaymentsToAcquireProductiveAssets was $44.203B. Amazon's narrative cash-capex measure was $43.2B; this model uses the standardized XBRL series consistently across quarters.
Local source: 01_sources/company_filings/amazon/Amazon_2026-04-30_10-Q_amzn-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F19,19,F,Codex,"AMZN Q2 26 — Long-term customer commitments, primarily AWS
Value: $496.000B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $496B; weighted-average remaining life was 6.4 years. Anthropic's expanded commitment is already included in the total and must not be added separately.
Local source: 01_sources/company_filings/amazon/Amazon_2026-07-31_10-Q_amzn-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H19,19,H,Codex,"AMZN Q2 26 — quarterly capex
Value: $54.208B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Evidence: Gross cash PP&E purchases were $54.208B, also reconciling as $98.411B first half less $44.203B Q1. Amazon's separate net cash-capex measure was $53.076B; the model preserves the gross series.
Local source: 01_sources/company_filings/amazon/Amazon_2026-07-31_10-Q_amzn-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J19,19,J,Codex,"AMZN Q2 26 — Long-term customer commitments, primarily AWS
Value: $496.000B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Evidence: Long-term customer commitments, primarily AWS, were approximately $496B; weighted-average remaining life was 6.4 years. Anthropic's expanded commitment is already included in the total and must not be added separately.
Local source: 01_sources/company_filings/amazon/Amazon_2026-07-31_10-Q_amzn-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K19,19,K,Codex,"AMZN Q2 26 — quarterly capex
Value: $54.208B
Public source: https://www.sec.gov/Archives/edgar/data/1018724/000101872426000026/amzn-20260630.htm
Evidence: Gross cash PP&E purchases were $54.208B, also reconciling as $98.411B first half less $44.203B Q1. Amazon's separate net cash-capex measure was $53.076B; the model preserves the gross series.
Local source: 01_sources/company_filings/amazon/Amazon_2026-07-31_10-Q_amzn-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F20,20,F,Codex,"ORCL Q2 25 — Remaining performance obligations
Value: $137.800B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm
Evidence: Remaining performance obligations were $137.8B as of May 31, 2025.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H20,20,H,Codex,"ORCL Q2 25 — quarterly capex
Value: $9.080B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm
Evidence: Quarter capex = $21.215B FY2025 less $12.135B first nine months = $9.080B. The $5.0B in the supplied image is not supported by Oracle's cash-flow filings. Nine-month source: https://www.sec.gov/Archives/edgar/data/1341439/000095017025037143/orcl-20250228.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J20,20,J,Codex,"ORCL Q2 25 — Remaining performance obligations
Value: $137.800B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm
Evidence: Remaining performance obligations were $137.8B as of May 31, 2025.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K20,20,K,Codex,"ORCL Q2 25 — quarterly capex
Value: $9.080B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000095017025087926/orcl-20250531.htm
Evidence: Quarter capex = $21.215B FY2025 less $12.135B first nine months = $9.080B. The $5.0B in the supplied image is not supported by Oracle's cash-flow filings. Nine-month source: https://www.sec.gov/Archives/edgar/data/1341439/000095017025037143/orcl-20250228.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F21,21,F,Codex,"ORCL Q3 25 — Remaining performance obligations
Value: $455.300B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312525200095/orcl-20250831.htm
Evidence: Remaining performance obligations were $455.3B as of August 31, 2025.
Local source: 01_sources/company_filings/oracle/Oracle_2025-09-10_10-Q_orcl-20250831.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H21,21,H,Codex,"ORCL Q3 25 — quarterly capex
Value: $8.502B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312525200095/orcl-20250831.htm
Evidence: The FY26 Q1 cash-flow statement reports $8.502B of capex.
Local source: 01_sources/company_filings/oracle/Oracle_2025-09-10_10-Q_orcl-20250831.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J21,21,J,Codex,"ORCL Q3 25 — Remaining performance obligations
Value: $455.300B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312525200095/orcl-20250831.htm
Evidence: Remaining performance obligations were $455.3B as of August 31, 2025.
Local source: 01_sources/company_filings/oracle/Oracle_2025-09-10_10-Q_orcl-20250831.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K21,21,K,Codex,"ORCL Q3 25 — quarterly capex
Value: $8.502B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312525200095/orcl-20250831.htm
Evidence: The FY26 Q1 cash-flow statement reports $8.502B of capex.
Local source: 01_sources/company_filings/oracle/Oracle_2025-09-10_10-Q_orcl-20250831.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F22,22,F,Codex,"ORCL Q4 25 — Remaining performance obligations
Value: $523.300B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312525315925/orcl-20251130.htm
Evidence: Remaining performance obligations were $523.3B as of November 30, 2025.
Local source: 01_sources/company_filings/oracle/Oracle_2025-12-11_10-Q_orcl-20251130.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H22,22,H,Codex,"ORCL Q4 25 — quarterly capex
Value: $12.033B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312525315925/orcl-20251130.htm
Evidence: Quarter capex = $20.535B first half less $8.502B Q1 = $12.033B.
Local source: 01_sources/company_filings/oracle/Oracle_2025-12-11_10-Q_orcl-20251130.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J22,22,J,Codex,"ORCL Q4 25 — Remaining performance obligations
Value: $523.300B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312525315925/orcl-20251130.htm
Evidence: Remaining performance obligations were $523.3B as of November 30, 2025.
Local source: 01_sources/company_filings/oracle/Oracle_2025-12-11_10-Q_orcl-20251130.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K22,22,K,Codex,"ORCL Q4 25 — quarterly capex
Value: $12.033B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312525315925/orcl-20251130.htm
Evidence: Quarter capex = $20.535B first half less $8.502B Q1 = $12.033B.
Local source: 01_sources/company_filings/oracle/Oracle_2025-12-11_10-Q_orcl-20251130.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F23,23,F,Codex,"ORCL Q1 26 — Remaining performance obligations
Value: $552.600B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526101045/orcl-20260228.htm
Evidence: Remaining performance obligations were $552.6B as of February 28, 2026.
Local source: 01_sources/company_filings/oracle/Oracle_2026-03-11_10-Q_orcl-20260228.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H23,23,H,Codex,"ORCL Q1 26 — quarterly capex
Value: $18.635B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526101045/orcl-20260228.htm
Evidence: Quarter capex = $39.170B first nine months less $20.535B first half = $18.635B.
Local source: 01_sources/company_filings/oracle/Oracle_2026-03-11_10-Q_orcl-20260228.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J23,23,J,Codex,"ORCL Q1 26 — Remaining performance obligations
Value: $552.600B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526101045/orcl-20260228.htm
Evidence: Remaining performance obligations were $552.6B as of February 28, 2026.
Local source: 01_sources/company_filings/oracle/Oracle_2026-03-11_10-Q_orcl-20260228.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K23,23,K,Codex,"ORCL Q1 26 — quarterly capex
Value: $18.635B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526101045/orcl-20260228.htm
Evidence: Quarter capex = $39.170B first nine months less $20.535B first half = $18.635B.
Local source: 01_sources/company_filings/oracle/Oracle_2026-03-11_10-Q_orcl-20260228.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F24,24,F,Codex,"ORCL Q2 26 — Remaining performance obligations
Value: $638.000B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm
Evidence: Remaining performance obligations were $638B at May 31, 2026, up $85B sequentially. Oracle's filed release says most Q3/Q4 RPO growth came from large AI contracts and $75B of prepaid or customer-supplied hardware reduces Oracle's own capital requirement.
Local source: 01_sources/company_filings/oracle/Oracle_2026-06-22_10-K_orcl-20260531.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H24,24,H,Codex,"ORCL Q2 26 — quarterly capex
Value: $16.493B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm
Evidence: Quarter capex = $55.663B FY2026 cash capex less $39.170B first nine months = $16.493B.
Local source: 01_sources/company_filings/oracle/Oracle_2026-06-22_10-K_orcl-20260531.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J24,24,J,Codex,"ORCL Q2 26 — Remaining performance obligations
Value: $638.000B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm
Evidence: Remaining performance obligations were $638B at May 31, 2026, up $85B sequentially. Oracle's filed release says most Q3/Q4 RPO growth came from large AI contracts and $75B of prepaid or customer-supplied hardware reduces Oracle's own capital requirement.
Local source: 01_sources/company_filings/oracle/Oracle_2026-06-22_10-K_orcl-20260531.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K24,24,K,Codex,"ORCL Q2 26 — quarterly capex
Value: $16.493B
Public source: https://www.sec.gov/Archives/edgar/data/1341439/000119312526277521/orcl-20260531.htm
Evidence: Quarter capex = $55.663B FY2026 cash capex less $39.170B first nine months = $16.493B.
Local source: 01_sources/company_filings/oracle/Oracle_2026-06-22_10-K_orcl-20260531.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F25,25,F,Codex,"META Q2 25 — Quarterly revenue
Value: $47.516B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025036791/meta-20250630.htm
Evidence: Q2 2025 revenue was $47.516B.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H25,25,H,Codex,"META Q2 25 — quarterly capex
Value: $17.012B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025036791/meta-20250630.htm
Evidence: Company-defined capex including finance-lease principal was $17.012B (reported as $17.01B).
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J25,25,J,Codex,"META Q2 25 — Quarterly revenue
Value: $47.516B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025036791/meta-20250630.htm
Evidence: Q2 2025 revenue was $47.516B.
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K25,25,K,Codex,"META Q2 25 — quarterly capex
Value: $17.012B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025036791/meta-20250630.htm
Evidence: Company-defined capex including finance-lease principal was $17.012B (reported as $17.01B).
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F26,26,F,Codex,"META Q3 25 — Quarterly revenue
Value: $51.242B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025047240/meta-20250930.htm
Evidence: Q3 2025 revenue was $51.242B.
Local source: 01_sources/company_filings/meta/Meta_2025-10-30_10-Q_meta-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H26,26,H,Codex,"META Q3 25 — quarterly capex
Value: $19.374B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025047240/meta-20250930.htm
Evidence: Company-defined capex including finance-lease principal was $19.374B (reported as $19.37B).
Local source: 01_sources/company_filings/meta/Meta_2025-10-30_10-Q_meta-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J26,26,J,Codex,"META Q3 25 — Quarterly revenue
Value: $51.242B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025047240/meta-20250930.htm
Evidence: Q3 2025 revenue was $51.242B.
Local source: 01_sources/company_filings/meta/Meta_2025-10-30_10-Q_meta-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K26,26,K,Codex,"META Q3 25 — quarterly capex
Value: $19.374B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828025047240/meta-20250930.htm
Evidence: Company-defined capex including finance-lease principal was $19.374B (reported as $19.37B).
Local source: 01_sources/company_filings/meta/Meta_2025-10-30_10-Q_meta-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F27,27,F,Codex,"META Q4 25 — Quarterly revenue
Value: $59.893B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm
Evidence: Q4 2025 revenue = $200.966B FY2025 less $141.073B first nine months = $59.893B.
Local source: 01_sources/company_filings/meta/Meta_2026-01-29_10-K_meta-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H27,27,H,Codex,"META Q4 25 — quarterly capex
Value: $22.137B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm
Evidence: Company-defined capex including finance-lease principal was $22.137B (reported as $22.14B).
Local source: 01_sources/company_filings/meta/Meta_2026-01-29_10-K_meta-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J27,27,J,Codex,"META Q4 25 — Quarterly revenue
Value: $59.893B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm
Evidence: Q4 2025 revenue = $200.966B FY2025 less $141.073B first nine months = $59.893B.
Local source: 01_sources/company_filings/meta/Meta_2026-01-29_10-K_meta-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K27,27,K,Codex,"META Q4 25 — quarterly capex
Value: $22.137B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026003942/meta-20251231.htm
Evidence: Company-defined capex including finance-lease principal was $22.137B (reported as $22.14B).
Local source: 01_sources/company_filings/meta/Meta_2026-01-29_10-K_meta-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F28,28,F,Codex,"META Q1 26 — Quarterly revenue
Value: $56.311B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026028526/meta-20260331.htm
Evidence: Q1 2026 revenue was $56.311B. The $240B annualized revenue in the supplied snapshot is based on roughly $60B and does not match the Q1 filing; filing-based annualized revenue is $225.244B.
Local source: 01_sources/company_filings/meta/Meta_2026-04-30_10-Q_meta-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H28,28,H,Codex,"META Q1 26 — quarterly capex
Value: $19.840B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026028526/meta-20260331.htm
Evidence: Company-defined capex was $19.840B: $18.997B cash PP&E purchases plus $0.843B finance-lease principal.
Local source: 01_sources/company_filings/meta/Meta_2026-04-30_10-Q_meta-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J28,28,J,Codex,"META Q1 26 — Quarterly revenue
Value: $56.311B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026028526/meta-20260331.htm
Evidence: Q1 2026 revenue was $56.311B. The $240B annualized revenue in the supplied snapshot is based on roughly $60B and does not match the Q1 filing; filing-based annualized revenue is $225.244B.
Local source: 01_sources/company_filings/meta/Meta_2026-04-30_10-Q_meta-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K28,28,K,Codex,"META Q1 26 — quarterly capex
Value: $19.840B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026028526/meta-20260331.htm
Evidence: Company-defined capex was $19.840B: $18.997B cash PP&E purchases plus $0.843B finance-lease principal.
Local source: 01_sources/company_filings/meta/Meta_2026-04-30_10-Q_meta-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,F29,29,F,Codex,"META Q2 26 — Quarterly revenue
Value: $60.801B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Evidence: Q2 2026 total company revenue was $60.801B; Meta does not disclose standalone AI revenue.
Local source: 01_sources/company_filings/meta/Meta_2026-07-30_10-Q_meta-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,H29,29,H,Codex,"META Q2 26 — quarterly capex
Value: $31.078B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Evidence: Company-defined capex was $31.078B: $30.116B Q2 cash PP&E purchases plus $0.962B finance-lease principal, reported as $31.08B.
Local source: 01_sources/company_filings/meta/Meta_2026-07-30_10-Q_meta-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,J29,29,J,Codex,"META Q2 26 — Quarterly revenue
Value: $60.801B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Evidence: Q2 2026 total company revenue was $60.801B; Meta does not disclose standalone AI revenue.
Local source: 01_sources/company_filings/meta/Meta_2026-07-30_10-Q_meta-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Inputs,K29,29,K,Codex,"META Q2 26 — quarterly capex
Value: $31.078B
Public source: https://www.sec.gov/Archives/edgar/data/1326801/000162828026050705/meta-20260630.htm
Evidence: Company-defined capex was $31.078B: $30.116B Q2 cash PP&E purchases plus $0.962B finance-lease principal, reported as $31.08B.
Local source: 01_sources/company_filings/meta/Meta_2026-07-30_10-Q_meta-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H5,5,H,Codex,"MSFT-Q225-FACT
Value: 368.0
Public source: https://www.sec.gov/Archives/edgar/data/789019/000095017025100235/msft-20250630.htm
Evidence: Commercial RPO increased to $368B at June 30, 2025.
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H6,6,H,Codex,"MSFT-Q225-CAPEX
Value: 24.2
Public source: https://www.microsoft.com/en-us/Investor/earnings/FY-2025-Q4/press-release-webcast
Evidence: Official FY25 Q4 transcript: capital expenditures were $24.2B, including finance leases.
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H7,7,H,Codex,"MSFT-Q325-FACT
Value: 392.0
Public source: https://www.sec.gov/Archives/edgar/data/789019/000119312525256321/msft-20250930.htm
Evidence: The 10-Q reports $398B total RPO, of which $392B is commercial RPO.
Local source: 01_sources/company_filings/microsoft/Microsoft_2025-10-29_10-Q_msft-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H8,8,H,Codex,"MSFT-Q325-CAPEX
Value: 34.9
Public source: https://www.microsoft.com/en-us/Investor/earnings/FY-2026-Q1/press-release-webcast
Evidence: Official FY26 Q1 transcript: capital expenditures were $34.9B.
Local source: 01_sources/company_filings/microsoft/Microsoft_2025-10-29_10-Q_msft-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H9,9,H,Codex,"MSFT-Q425-FACT
Value: 625.0
Public source: https://www.sec.gov/Archives/edgar/data/789019/000119312526027207/msft-20251231.htm
Evidence: Commercial RPO was $625B with a weighted-average duration of approximately 2.5 years.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-01-28_10-Q_msft-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H10,10,H,Codex,"MSFT-Q425-CAPEX
Value: 37.5
Public source: https://www.microsoft.com/en-us/Investor/earnings/FY-2026-Q2/press-release-webcast
Evidence: Official FY26 Q2 transcript: capital expenditures were $37.5B.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-01-28_10-Q_msft-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H11,11,H,Codex,"MSFT-Q126-FACT
Value: 627.0
Public source: https://www.sec.gov/Archives/edgar/data/789019/000119312526191507/msft-20260331.htm
Evidence: Commercial RPO was $627B with a weighted-average duration of approximately 2.5 years.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-04-29_10-Q_msft-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H12,12,H,Codex,"MSFT-Q126-CAPEX
Value: 31.9
Public source: https://www.microsoft.com/en-us/Investor/earnings/FY-2026-Q3/press-release-webcast
Evidence: Official FY26 Q3 transcript: capital expenditures were $31.9B; cash paid for PP&E was $30.9B.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-04-29_10-Q_msft-20260331.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H13,13,H,Codex,"MSFT-Q226-FACT
Value: 678.0
Public source: https://www.sec.gov/Archives/edgar/data/789019/000119312526323660/msft-20260630.htm
Evidence: Commercial remaining performance obligation was $678B; total company RPO was $684B. Weighted-average commercial-RPO duration including OpenAI was 2.3 years.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-07-29_10-K_msft-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H14,14,H,Codex,"MSFT-Q226-CAPEX
Value: 41.0
Public source: https://www.microsoft.com/en-us/investor/events/fy-2026/earnings-fy-2026-q4
Evidence: Official FY26 Q4 call reports management capex of $41.0B, including $5.6B of finance leases; cash paid for PP&E was $35.8B. The trajectory preserves Microsoft's management capex series.
Local source: 01_sources/company_filings/microsoft/Microsoft_2026-07-29_10-K_msft-20260630.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H15,15,H,Codex,"MSFT-PLAN
Value: 175.0
Public source: https://www.microsoft.com/en-us/investor/events/fy-2026/earnings-fy-2026-q4
Evidence: Microsoft reduced reported CY2026 capex expectation to approximately $175B from roughly $190B because longer datacenter useful lives shift future leases from finance leases included in its capex metric to operating leases excluded from it. Management said underlying investment expectations were unchanged; the lower denominator is a classification effect.
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H16,16,H,Codex,"MSFT-WACC
Value: 0.0934
Public source: https://pages.stern.nyu.edu/~adamodar/New_Home_Page/datafile/wacc.html
Evidence: January 2026 cost of capital for Software (System & Application), January 2026 U.S. industry average
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H17,17,H,Codex,"GOOG-Q225-FACT
Value: 108.2
Public source: https://www.sec.gov/Archives/edgar/data/1652044/000165204425000062/goog-20250630.htm
Evidence: Revenue backlog/RPO was $108.2B as of June 30, 2025.
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H18,18,H,Codex,"GOOG-Q225-CAPEX
Value: 22.446
Public source: https://www.sec.gov/Archives/edgar/data/1652044/000165204425000062/goog-20250630.htm
Evidence: Quarter capex = $39.643B first-half cash PP&E purchases less $17.197B Q1 = $22.446B.
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H19,19,H,Codex,"GOOG-Q325-FACT
Value: 157.7
Public source: https://www.sec.gov/Archives/edgar/data/1652044/000165204425000091/goog-20250930.htm
Evidence: Revenue backlog/RPO was $157.7B as of September 30, 2025, primarily related to Google Cloud.
Local source: 01_sources/company_filings/alphabet/Alphabet_2025-10-30_10-Q_goog-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H20,20,H,Codex,"GOOG-Q325-CAPEX
Value: 23.953
Public source: https://www.sec.gov/Archives/edgar/data/1652044/000165204425000091/goog-20250930.htm
Evidence: Quarter capex = $63.596B nine-month cash PP&E purchases less $39.643B first half = $23.953B.
Local source: 01_sources/company_filings/alphabet/Alphabet_2025-10-30_10-Q_goog-20250930.htm
Classification: public filing / official company disclosure unless stated otherwise."
Sources & Notes,H21,21,H,Codex,"GOOG-Q425-FACT
Value: 242.8
Public source: https://www.sec.gov/Archives/edgar/data/1652044/000165204426000018/goog-20251231.htm
Evidence: Revenue backlog/RPO was $242.8B as of December 31, 2025, primarily related to Google Cloud.
Local source: 01_sources/company_filings/alphabet/Alphabet_2026-02-05_10-K_goog-20251231.htm
Classification: public filing / official company disclosure unless stated otherwise."
